task_step,task_completion_percentage,previous_actions,choices,correct_choice,correct_action
4,0.5714285714285714,"['Pull in to gas station', 'Park at a spot', 'Push buttons on the pump regarding payment', 'Insert nozzle into car']","['Hold down button and fill car', 'Drive away']",Hold down button and fill car,0
5,0.7142857142857143,"['Pull in to gas station', 'Park at a spot', 'Push buttons on the pump regarding payment', 'Insert nozzle into car', 'Hold down button and fill car']","['Pull in to gas station', 'Pay']",Pay,1
6,0.8571428571428571,"['Pull in to gas station', 'Park at a spot', 'Push buttons on the pump regarding payment', 'Insert nozzle into car', 'Hold down button and fill car', 'Pay']","['Drive away', 'Pull in to gas station']",Drive away,0
0,0.0,[],"['Go to gas station', 'Insert nozzle into car']",Go to gas station,0
1,0.07142857142857142,['Go to gas station'],"['Park car next to pump', 'Park car next to pump']",Park car next to pump,1
2,0.14285714285714285,"['Go to gas station', 'Park car next to pump']","['Turn off engine', 'Replace car gas tank cover']",Turn off engine,0
3,0.21428571428571427,"['Go to gas station', 'Park car next to pump', 'Turn off engine']","['Remove gas cap cover', 'Go to gas station']",Remove gas cap cover,0
4,0.2857142857142857,"['Go to gas station', 'Park car next to pump', 'Turn off engine', 'Remove gas cap cover']","['Replace car gas tank cover', 'Insert credit card into pump reader']",Insert credit card into pump reader,1
5,0.35714285714285715,"['Go to gas station', 'Park car next to pump', 'Turn off engine', 'Remove gas cap cover', 'Insert credit card into pump reader']","['Remove nozzle from pump', 'Press lever to start gas flowing']",Remove nozzle from pump,0
6,0.42857142857142855,"['Go to gas station', 'Park car next to pump', 'Turn off engine', 'Remove gas cap cover', 'Insert credit card into pump reader', 'Remove nozzle from pump']","['Get back in car', 'Insert nozzle into car']",Insert nozzle into car,1
7,0.5,"['Go to gas station', 'Park car next to pump', 'Turn off engine', 'Remove gas cap cover', 'Insert credit card into pump reader', 'Remove nozzle from pump', 'Insert nozzle into car']","['Push button for desired gas type', 'Insert credit card into pump reader']",Push button for desired gas type,0
8,0.5714285714285714,"['Go to gas station', 'Park car next to pump', 'Turn off engine', 'Remove gas cap cover', 'Insert credit card into pump reader', 'Remove nozzle from pump', 'Insert nozzle into car', 'Push button for desired gas type']","['Press lever to start gas flowing', 'Go to gas station']",Press lever to start gas flowing,0
9,0.6428571428571429,"['Go to gas station', 'Park car next to pump', 'Turn off engine', 'Remove gas cap cover', 'Insert credit card into pump reader', 'Remove nozzle from pump', 'Insert nozzle into car', 'Push button for desired gas type', 'Press lever to start gas flowing']","['Remove nozzle from pump', 'Fill to desired amount of gas']",Fill to desired amount of gas,1
10,0.7142857142857143,"['Go to gas station', 'Park car next to pump', 'Turn off engine', 'Remove gas cap cover', 'Insert credit card into pump reader', 'Remove nozzle from pump', 'Insert nozzle into car', 'Push button for desired gas type', 'Press lever to start gas flowing', 'Fill to desired amount of gas']","['Remove nozzle', 'Insert nozzle into car']",Remove nozzle,0
11,0.7857142857142857,"['Go to gas station', 'Park car next to pump', 'Turn off engine', 'Remove gas cap cover', 'Insert credit card into pump reader', 'Remove nozzle from pump', 'Insert nozzle into car', 'Push button for desired gas type', 'Press lever to start gas flowing', 'Fill to desired amount of gas', 'Remove nozzle']","['Turn off engine', 'replace in pump']",replace in pump,1
12,0.8571428571428571,"['Go to gas station', 'Park car next to pump', 'Turn off engine', 'Remove gas cap cover', 'Insert credit card into pump reader', 'Remove nozzle from pump', 'Insert nozzle into car', 'Push button for desired gas type', 'Press lever to start gas flowing', 'Fill to desired amount of gas', 'Remove nozzle', 'replace in pump']","['Replace car gas tank cover', 'Remove nozzle from pump']",Replace car gas tank cover,0
13,0.9285714285714286,"['Go to gas station', 'Park car next to pump', 'Turn off engine', 'Remove gas cap cover', 'Insert credit card into pump reader', 'Remove nozzle from pump', 'Insert nozzle into car', 'Push button for desired gas type', 'Press lever to start gas flowing', 'Fill to desired amount of gas', 'Remove nozzle', 'replace in pump', 'Replace car gas tank cover']","['Get back in car', 'Insert credit card into pump reader']",Get back in car,0
0,0.0,[],"['Drive car to gas station', 'Remove nozzle from gas pump']",Drive car to gas station,0
1,0.07692307692307693,['Drive car to gas station'],"['Pull car up to gas pump', 'Replace gas tank cap']",Pull car up to gas pump,0
2,0.15384615384615385,"['Drive car to gas station', 'Pull car up to gas pump']","['Select which grade gasoline you want', 'Ensure gas tank on car is next to gas pump']",Ensure gas tank on car is next to gas pump,1
3,0.23076923076923078,"['Drive car to gas station', 'Pull car up to gas pump', 'Ensure gas tank on car is next to gas pump']","['Drive car to gas station', 'Remove cap on car gas tank']",Remove cap on car gas tank,1
4,0.3076923076923077,"['Drive car to gas station', 'Pull car up to gas pump', 'Ensure gas tank on car is next to gas pump', 'Remove cap on car gas tank']","['Remove nozzle from tank', 'Remove nozzle from gas pump']",Remove nozzle from gas pump,1
5,0.38461538461538464,"['Drive car to gas station', 'Pull car up to gas pump', 'Ensure gas tank on car is next to gas pump', 'Remove cap on car gas tank', 'Remove nozzle from gas pump']","['Pay inside gas station or at the pump using a credit card', 'Insert nozzle into gas tank']",Insert nozzle into gas tank,1
6,0.46153846153846156,"['Drive car to gas station', 'Pull car up to gas pump', 'Ensure gas tank on car is next to gas pump', 'Remove cap on car gas tank', 'Remove nozzle from gas pump', 'Insert nozzle into gas tank']","['Keep nozzle in tank with lever held down until you reach your desired level of fuel', 'Select which grade gasoline you want']",Select which grade gasoline you want,1
7,0.5384615384615384,"['Drive car to gas station', 'Pull car up to gas pump', 'Ensure gas tank on car is next to gas pump', 'Remove cap on car gas tank', 'Remove nozzle from gas pump', 'Insert nozzle into gas tank', 'Select which grade gasoline you want']","['Squeeze lever on nozzle to get gas going', 'Replace nozzle on gas pump']",Squeeze lever on nozzle to get gas going,0
8,0.6153846153846154,"['Drive car to gas station', 'Pull car up to gas pump', 'Ensure gas tank on car is next to gas pump', 'Remove cap on car gas tank', 'Remove nozzle from gas pump', 'Insert nozzle into gas tank', 'Select which grade gasoline you want', 'Squeeze lever on nozzle to get gas going']","['Remove cap on car gas tank', 'Keep nozzle in tank with lever held down until you reach your desired level of fuel']",Keep nozzle in tank with lever held down until you reach your desired level of fuel,1
9,0.6923076923076923,"['Drive car to gas station', 'Pull car up to gas pump', 'Ensure gas tank on car is next to gas pump', 'Remove cap on car gas tank', 'Remove nozzle from gas pump', 'Insert nozzle into gas tank', 'Select which grade gasoline you want', 'Squeeze lever on nozzle to get gas going', 'Keep nozzle in tank with lever held down until you reach your desired level of fuel']","['Insert nozzle into gas tank', 'Remove nozzle from tank']",Remove nozzle from tank,1
10,0.7692307692307693,"['Drive car to gas station', 'Pull car up to gas pump', 'Ensure gas tank on car is next to gas pump', 'Remove cap on car gas tank', 'Remove nozzle from gas pump', 'Insert nozzle into gas tank', 'Select which grade gasoline you want', 'Squeeze lever on nozzle to get gas going', 'Keep nozzle in tank with lever held down until you reach your desired level of fuel', 'Remove nozzle from tank']","['Replace nozzle on gas pump', 'Select which grade gasoline you want']",Replace nozzle on gas pump,0
11,0.8461538461538461,"['Drive car to gas station', 'Pull car up to gas pump', 'Ensure gas tank on car is next to gas pump', 'Remove cap on car gas tank', 'Remove nozzle from gas pump', 'Insert nozzle into gas tank', 'Select which grade gasoline you want', 'Squeeze lever on nozzle to get gas going', 'Keep nozzle in tank with lever held down until you reach your desired level of fuel', 'Remove nozzle from tank', 'Replace nozzle on gas pump']","['Replace gas tank cap', 'Keep nozzle in tank with lever held down until you reach your desired level of fuel']",Replace gas tank cap,0
12,0.9230769230769231,"['Drive car to gas station', 'Pull car up to gas pump', 'Ensure gas tank on car is next to gas pump', 'Remove cap on car gas tank', 'Remove nozzle from gas pump', 'Insert nozzle into gas tank', 'Select which grade gasoline you want', 'Squeeze lever on nozzle to get gas going', 'Keep nozzle in tank with lever held down until you reach your desired level of fuel', 'Remove nozzle from tank', 'Replace nozzle on gas pump', 'Replace gas tank cap']","['Select which grade gasoline you want', 'Pay inside gas station or at the pump using a credit card']",Pay inside gas station or at the pump using a credit card,1
0,0.0,[],"['Open fuel door', 'Drive to gas station.']",Drive to gas station.,1
1,0.07142857142857142,['Drive to gas station.'],"['Park next to pump.', ""Press 'Start' button or lift handle to activate pump.""]",Park next to pump.,0
2,0.14285714285714285,"['Drive to gas station.', 'Park next to pump.']","['Put cap back onto car gasoline tank', 'Open fuel door']",Open fuel door,1
3,0.21428571428571427,"['Drive to gas station.', 'Park next to pump.', 'Open fuel door']","['Drive to gas station.', ""Remove car's gasoline tank cap""]",Remove car's gasoline tank cap,1
4,0.2857142857142857,"['Drive to gas station.', 'Park next to pump.', 'Open fuel door', ""Remove car's gasoline tank cap""]","[""Put nozzle into the car's gas tank"", 'Prepay for gasoline']",Prepay for gasoline,1
5,0.35714285714285715,"['Drive to gas station.', 'Park next to pump.', 'Open fuel door', ""Remove car's gasoline tank cap"", 'Prepay for gasoline']","['Open fuel door', 'Remove nozzle and handle from pump.']",Remove nozzle and handle from pump.,1
6,0.42857142857142855,"['Drive to gas station.', 'Park next to pump.', 'Open fuel door', ""Remove car's gasoline tank cap"", 'Prepay for gasoline', 'Remove nozzle and handle from pump.']","['Leave gas station.', ""Put nozzle into the car's gas tank""]",Put nozzle into the car's gas tank,1
7,0.5,"['Drive to gas station.', 'Park next to pump.', 'Open fuel door', ""Remove car's gasoline tank cap"", 'Prepay for gasoline', 'Remove nozzle and handle from pump.', ""Put nozzle into the car's gas tank""]","[""Press 'Start' button or lift handle to activate pump."", 'Put nozzle and handle back onto pump.']",Press 'Start' button or lift handle to activate pump.,0
8,0.5714285714285714,"['Drive to gas station.', 'Park next to pump.', 'Open fuel door', ""Remove car's gasoline tank cap"", 'Prepay for gasoline', 'Remove nozzle and handle from pump.', ""Put nozzle into the car's gas tank"", ""Press 'Start' button or lift handle to activate pump.""]","['Activate pump handle to pump gas', 'Park next to pump.']",Activate pump handle to pump gas,0
9,0.6428571428571429,"['Drive to gas station.', 'Park next to pump.', 'Open fuel door', ""Remove car's gasoline tank cap"", 'Prepay for gasoline', 'Remove nozzle and handle from pump.', ""Put nozzle into the car's gas tank"", ""Press 'Start' button or lift handle to activate pump."", 'Activate pump handle to pump gas']","['When done, take nozzle out of gas tank', 'Drive to gas station.']","When done, take nozzle out of gas tank",0
10,0.7142857142857143,"['Drive to gas station.', 'Park next to pump.', 'Open fuel door', ""Remove car's gasoline tank cap"", 'Prepay for gasoline', 'Remove nozzle and handle from pump.', ""Put nozzle into the car's gas tank"", ""Press 'Start' button or lift handle to activate pump."", 'Activate pump handle to pump gas', 'When done, take nozzle out of gas tank']","['Put nozzle and handle back onto pump.', 'Prepay for gasoline']",Put nozzle and handle back onto pump.,0
11,0.7857142857142857,"['Drive to gas station.', 'Park next to pump.', 'Open fuel door', ""Remove car's gasoline tank cap"", 'Prepay for gasoline', 'Remove nozzle and handle from pump.', ""Put nozzle into the car's gas tank"", ""Press 'Start' button or lift handle to activate pump."", 'Activate pump handle to pump gas', 'When done, take nozzle out of gas tank', 'Put nozzle and handle back onto pump.']","['Park next to pump.', 'Put cap back onto car gasoline tank']",Put cap back onto car gasoline tank,1
12,0.8571428571428571,"['Drive to gas station.', 'Park next to pump.', 'Open fuel door', ""Remove car's gasoline tank cap"", 'Prepay for gasoline', 'Remove nozzle and handle from pump.', ""Put nozzle into the car's gas tank"", ""Press 'Start' button or lift handle to activate pump."", 'Activate pump handle to pump gas', 'When done, take nozzle out of gas tank', 'Put nozzle and handle back onto pump.', 'Put cap back onto car gasoline tank']","['Park next to pump.', 'Close fuel door.']",Close fuel door.,1
13,0.9285714285714286,"['Drive to gas station.', 'Park next to pump.', 'Open fuel door', ""Remove car's gasoline tank cap"", 'Prepay for gasoline', 'Remove nozzle and handle from pump.', ""Put nozzle into the car's gas tank"", ""Press 'Start' button or lift handle to activate pump."", 'Activate pump handle to pump gas', 'When done, take nozzle out of gas tank', 'Put nozzle and handle back onto pump.', 'Put cap back onto car gasoline tank', 'Close fuel door.']","['Open fuel door', 'Leave gas station.']",Leave gas station.,1
